1-1-2002,5.27,4.0,9.27,0.44936708860759494,0.36075949367088606,0.5506329113924051,0.6835443037974683,0.5506329113924051,0.5759493670886076,0.45569620253164556,0.5759493670886076,0.3924050632911392,0.6265822784810127,0.5126582278481012,0.5,0.5063291139240507,0.6012658227848101,0.5063291139240507,0.5569620253164557,0.379746835443038,0.20253164556962025
1-1-2003,4.4,4.66,9.06,0.4900662251655629,0.4503311258278146,0.5894039735099338,0.39072847682119205,0.3509933774834437,0.5033112582781457,0.4304635761589404,0.6026490066225165,0.48344370860927155,0.4503311258278146,0.6158940397350994,0.5165562913907285,0.7218543046357616,0.5960264900662252,0.44370860927152317,0.6490066225165563,0.44370860927152317,0.24503311258278146
1-1-2004,5.04,4.59,9.629999999999999,0.5263157894736842,0.4934210526315789,0.5526315789473685,0.756578947368421,0.5723684210526315,0.5921052631578947,0.4407894736842105,0.5592105263157895,0.45394736842105265,0.46710526315789475,0.4868421052631579,0.5855263157894737,0.5526315789473685,0.6447368421052632,0.6447368421052632,0.618421052631579,0.4473684210526316,0.13157894736842105
1-1-2005,4.66,3.96,8.620000000000001,0.5660377358490566,0.4276729559748428,0.5408805031446541,0.5723270440251572,0.660377358490566,0.49056603773584906,0.48427672955974843,0.4528301886792453,0.3584905660377358,0.4339622641509434,0.389937106918239,0.41509433962264153,0.5849056603773585,0.5157232704402516,0.3522012578616352,0.4339622641509434,0.3836477987421384,0.33962264150943394
1-1-2006,4.7,4.49,9.190000000000001,0.5625,0.48125,0.55625,0.54375,0.475,0.6125,0.58125,0.5125,0.275,0.55625,0.475,0.46875,0.575,0.63125,0.475,0.54375,0.4625,0.23125
1-1-2007,5.11,4.47,9.58,0.7169811320754716,0.5723270440251572,0.6163522012578616,0.4968553459119497,0.710691823899371,0.6163522012578616,0.5849056603773585,0.48427672955974843,0.27044025157232704,0.4528301886792453,0.3710691823899371,0.5849056603773585,0.5849056603773585,0.6289308176100629,0.5283018867924528,0.389937106918239,0.5345911949685535,0.3710691823899371
1-1-2008,4.71,4.33,9.04,0.50625,0.5125,0.625,0.5375,0.5375,0.6875,0.50625,0.41875,0.3375,0.4875,0.49375,0.53125,0.38125,0.60625,0.4875,0.50625,0.40625,0.35
1-1-2009,5.45,4.71,10.16,0.45625,0.58125,0.60625,0.6375,0.74375,0.625,0.74375,0.6,0.3125,0.63125,0.41875,0.61875,0.4625,0.56875,0.55,0.51875,0.55625,0.3625
1-1-2010,4.2,4.34,8.54,0.55,0.45625,0.3875,0.5125,0.475,0.6375,0.475,0.34375,0.28125,0.3625,0.38125,0.5375,0.54375,0.5875,0.46875,0.525,0.5625,0.325
1-1-2011,4.14,3.92,8.059999999999999,0.4339622641509434,0.3270440251572327,0.5974842767295597,0.46540880503144655,0.41509433962264153,0.5157232704402516,0.44025157232704404,0.49056603773584906,0.3522012578616352,0.46540880503144655,0.27672955974842767,0.48427672955974843,0.4716981132075472,0.559748427672956,0.44025157232704404,0.4716981132075472,0.34591194968553457,0.24528301886792453
1-1-2012,4.75,4.29,9.04,0.65625,0.50625,0.6,0.65625,0.45625,0.6,0.44375,0.375,0.40625,0.475,0.59375,0.5125,0.50625,0.54375,0.425,0.48125,0.4625,0.2375
1-1-2013,4.55,4.54,9.09,0.675,0.38125,0.5125,0.5625,0.48125,0.425,0.5375,0.56875,0.2625,0.40625,0.4375,0.65625,0.55625,0.4875,0.61875,0.525,0.3125,0.35
1-1-2014,4.76,3.86,8.62,0.55625,0.49375,0.53125,0.60625,0.6125,0.55625,0.45,0.525,0.28125,0.475,0.41875,0.49375,0.4375,0.2875,0.43125,0.39375,0.425,0.3875
1-1-2015,4.05,4.14,8.19,0.5375,0.5,0.36875,0.3875,0.41875,0.58125,0.44375,0.4,0.38125,0.425,0.425,0.45625,0.48125,0.45625,0.65,0.4875,0.4125,0.26875
1-1-2016,4.24,4.83,9.07,0.47692307692307695,0.36923076923076925,0.6615384615384615,0.3230769230769231,0.5538461538461539,0.3384615384615385,0.47692307692307695,0.6,0.38461538461538464,0.6615384615384615,0.49230769230769234,0.6,0.4,0.5076923076923077,0.6307692307692307,0.6615384615384615,0.36923076923076925,0.4
